,Unnamed: 0,I,J,CELLACTIVE_x,X,Y,Conc,CELLACTIVE_y,_count,_sum,_mean,_median,_min,_max,_range,Comparison_Output,Conc-_sum_PercentDiff,Conc-_mean_PercentDiff,Conc-_median_PercentDiff,Conc-_min_PercentDiff,Conc-_max_PercentDiff
533475,533475,459,364,1,568277.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533476,533476,459,365,1,568292.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533477,533477,459,366,1,568307.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533478,533478,459,367,1,568322.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533479,533479,459,368,1,568337.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533480,533480,459,369,1,568352.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533481,533481,459,370,1,568367.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533482,533482,459,371,1,568382.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533483,533483,459,372,1,568397.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533520,533520,459,409,1,568952.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533521,533521,459,410,1,568967.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533522,533522,459,411,1,568982.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533523,533523,459,412,1,568997.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
533524,533524,459,413,1,569012.5,146567.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534639,534639,460,364,1,568277.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534640,534640,460,365,1,568292.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534641,534641,460,366,1,568307.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534642,534642,460,367,1,568322.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534643,534643,460,368,1,568337.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534644,534644,460,369,1,568352.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534645,534645,460,370,1,568367.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534646,534646,460,371,1,568382.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534647,534647,460,372,1,568397.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534648,534648,460,373,1,568412.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534684,534684,460,409,1,568952.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534685,534685,460,410,1,568967.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534686,534686,460,411,1,568982.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534687,534687,460,412,1,568997.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
534688,534688,460,413,1,569012.5,146552.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535804,535804,461,365,1,568292.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535805,535805,461,366,1,568307.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535806,535806,461,367,1,568322.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535807,535807,461,368,1,568337.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535808,535808,461,369,1,568352.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535809,535809,461,370,1,568367.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535810,535810,461,371,1,568382.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535811,535811,461,372,1,568397.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535812,535812,461,373,1,568412.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535813,535813,461,374,1,568427.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535849,535849,461,410,1,568967.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535850,535850,461,411,1,568982.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535851,535851,461,412,1,568997.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535852,535852,461,413,1,569012.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
535853,535853,461,414,1,569027.5,146537.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536968,536968,462,365,1,568292.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536969,536969,462,366,1,568307.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536970,536970,462,367,1,568322.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536971,536971,462,368,1,568337.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536972,536972,462,369,1,568352.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536973,536973,462,370,1,568367.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536974,536974,462,371,1,568382.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536975,536975,462,372,1,568397.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536976,536976,462,373,1,568412.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
536977,536977,462,374,1,568427.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
537014,537014,462,411,1,568982.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
537015,537015,462,412,1,568997.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
537016,537016,462,413,1,569012.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
537017,537017,462,414,1,569027.5,146522.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538133,538133,463,366,1,568307.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538134,538134,463,367,1,568322.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538135,538135,463,368,1,568337.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538136,538136,463,369,1,568352.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538137,538137,463,370,1,568367.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538138,538138,463,371,1,568382.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538139,538139,463,372,1,568397.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538140,538140,463,373,1,568412.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538141,538141,463,374,1,568427.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538142,538142,463,375,1,568442.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538178,538178,463,411,1,568982.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538179,538179,463,412,1,568997.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538180,538180,463,413,1,569012.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538181,538181,463,414,1,569027.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
538182,538182,463,415,1,569042.5,146507.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539297,539297,464,366,1,568307.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539298,539298,464,367,1,568322.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539299,539299,464,368,1,568337.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539300,539300,464,369,1,568352.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539301,539301,464,370,1,568367.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539302,539302,464,371,1,568382.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539303,539303,464,372,1,568397.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539304,539304,464,373,1,568412.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539305,539305,464,374,1,568427.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539306,539306,464,375,1,568442.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539307,539307,464,376,1,568457.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539343,539343,464,412,1,568997.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539344,539344,464,413,1,569012.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539345,539345,464,414,1,569027.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
539346,539346,464,415,1,569042.5,146492.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540462,540462,465,367,1,568322.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540463,540463,465,368,1,568337.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540464,540464,465,369,1,568352.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540465,540465,465,370,1,568367.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540466,540466,465,371,1,568382.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540467,540467,465,372,1,568397.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540468,540468,465,373,1,568412.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540469,540469,465,374,1,568427.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540470,540470,465,375,1,568442.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540471,540471,465,376,1,568457.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540507,540507,465,412,1,568997.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540508,540508,465,413,1,569012.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540509,540509,465,414,1,569027.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540510,540510,465,415,1,569042.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
540511,540511,465,416,1,569057.5,146477.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541627,541627,466,368,1,568337.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541628,541628,466,369,1,568352.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541629,541629,466,370,1,568367.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541630,541630,466,371,1,568382.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541631,541631,466,372,1,568397.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541632,541632,466,373,1,568412.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541633,541633,466,374,1,568427.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541634,541634,466,375,1,568442.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541635,541635,466,376,1,568457.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541636,541636,466,377,1,568472.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541672,541672,466,413,1,569012.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541673,541673,466,414,1,569027.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541674,541674,466,415,1,569042.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
541675,541675,466,416,1,569057.5,146462.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542791,542791,467,368,1,568337.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542792,542792,467,369,1,568352.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542793,542793,467,370,1,568367.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542794,542794,467,371,1,568382.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542795,542795,467,372,1,568397.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542796,542796,467,373,1,568412.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542797,542797,467,374,1,568427.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542798,542798,467,375,1,568442.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542799,542799,467,376,1,568457.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542800,542800,467,377,1,568472.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542836,542836,467,413,1,569012.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542837,542837,467,414,1,569027.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542838,542838,467,415,1,569042.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
542839,542839,467,416,1,569057.5,146447.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543956,543956,468,369,1,568352.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543957,543957,468,370,1,568367.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543958,543958,468,371,1,568382.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543959,543959,468,372,1,568397.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543960,543960,468,373,1,568412.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543961,543961,468,374,1,568427.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
543962,543962,468,375,1,568442.5,146432.5,123.8000031,1,4,495.2000122,123.8000031,123.8000031,123.8000031,123.8000031,0,FALSE,120.00%,0.00%,0.00%,0.00%,0.00%
